ID-EVENTO,TITULO,GRATUITO,DIAS-SEMANA,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,NOMBRE-INSTALACION,URL-INSTALACION,ACCESIBILIDAD-INSTALACION,DIRECCION,NUM-INSTALACION,DISTRITO-INSTALACION,LATITUD,LONGITUD,TIPO,AUDIENCIA
12063306,Coffee &amp; Wine.,GRATUITO,U,2023-10-28 00:00:00.0,2023-10-28 23:59:00.0,19:00,"Formación musical que se caracteriza por cantar con  cuidadas melodías pop, que beben del folk, del country y la música de raíces americanas  Duración: 60 minutos. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b4f9f2217789810VgnVCM1000001d4a900aRCRD,Centro Cultural la Elipa (Ciudad Lineal),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE SANTA FELICIDAD,39,CIUDAD LINEAL,40.42447060804354,-3.6504253324201104,ProgramacionDestacadaAgendaCultura,Todos
12104248,"Comando Teatral, presenta 'Ay socorro mamaíta'",GRATUITO,U,2023-10-28 00:00:00.0,2023-10-28 23:59:00.0,12:00,"Con ¡Ay, socorro, mamaíta! vamos a zambullirnos en los miedos infantiles, poblados de monstruos, pero a través de la ternura y el humor de Frankenstein, Drácula, brujas y serpientes... Lo mejor que podemos hacer es plantar cara a nuestros fantasmas, hacernos amigos de ellos, reírnos con ellos, de ellos y de nosotros, porque así acabarán desapareciendo.  Edad recomendada: A partir de 5 años. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d347931d632ba810VgnVCM1000001d4a900aRCRD,Centro Cultural el Madroño (Vicálvaro),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=57b63d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE VILLARDONDIEGO,36,VICALVARO,40.405292721436055,-3.6086161200017157,TeatroPerformance,Todos
12096463,Como llevar una alimentación saludable,GRATUITO,U,2023-11-22 00:00:00.0,2023-11-22 23:59:00.0,19:00,Gema Atienza Categoría: Temática Duración: 60 minutos  Edad Recomendada: A partir de 14 años Sinopsis: Una alimentación saludable es aquella alimentación que proporciona al cuerpo los nutrientes necesarios diarios para mantener el buen funcionamiento del organismo. Alimentarse bien es un camino excelente para proteger y mejorar la salud. En esta ponencia te enseñamos las claves para aprender alimentarte mejor de manos de profesionales expertos. ,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5841632b5bd8a810VgnVCM1000001d4a900aRCRD,Centro Cultural Zazuar (Villa de Vallecas),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d8c1e79ee71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE ZAZUAR,4,VILLA DE VALLECAS,40.38281899948726,-3.606140062044455,Cultural,Todos
12119914,Compañía Algarabía,GRATUITO,U,2023-10-28 00:00:00.0,2023-10-28 23:59:00.0,19:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6882892905fa810VgnVCM1000001d4a900aRCRD,Centro Cultural Juan Genovés (Moncloa - Aravaca),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13153d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,TRAVESIA CAÑO,5,MONCLOA-ARAVACA,40.45866721398762,-3.786129575145957,DanzaBaile,Todos
12041997,Compañía Nacional de Danza,NO GRATUITO,"M,X,J,V,S,D",2023-11-04 00:00:00.0,2023-11-12 23:59:00.0,,25 euros,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=398232617b2e8810VgnVCM1000001d4a900aRCRD,Naves Español en Matadero,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4582ee06ea5ee310VgnVCM2000000c205a0aRCRD,"ACCESSIBLE,MAGNETIC LOOP",PASEO CHOPERA,14,ARGANZUELA,40.39245798191536,-3.6972067902718897,DanzaBaile,Todos
12101600,Competencias digitales y apoyo a personas con discapacidad,GRATUITO,X,2023-09-27 00:00:00.0,2023-12-20 23:59:00.0,15:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b4a8d1934e7aa810VgnVCM2000001f4a900aRCRD,Biblioteca Pública Municipal María Zambrano (Tetuán),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74703d0b5e71c010VgnVCM1000000b205a0aRCRD,"ACCESSIBLE,MAGNETIC LOOP",PLAZA DONOSO,5,TETUAN,40.46903299144094,-3.6976620067964996,CursosTalleres,Todos
12108976,Concierto Beats per minute,GRATUITO,U,2023-10-06 00:00:00.0,2023-10-06 23:59:00.0,19:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97eadb11ef0da810VgnVCM2000001f4a900aRCRD,Centro Cultural Buenavista (Salamanca),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD,PARTIALLY ACCESSIBLE,AVENIDA TOREROS,5,SALAMANCA,40.43200210571468,-3.6709293330780204,Musica,Todos
12105546,Concierto con propósito,GRATUITO,U,2023-10-07 00:00:00.0,2023-10-07 23:59:00.0,19:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f1ce4589a6cba810VgnVCM2000001f4a900aRCRD,Centro Cultural Ciudad Pegaso (San Blas - Canillejas),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07f63190712b1110VgnVCM1000000b205a0aRCRD,ACCESSIBLE,AVENIDA SEPTIMA,11,SAN BLAS-CANILLEJAS,40.44844757572015,-3.598099871155595,Musica,Todos
12120912,Concierto de ANDY Y LUCAS,GRATUITO,U,2023-10-11 00:00:00.0,2023-10-11 23:59:00.0,22:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=42fef514d86fa810VgnVCM1000001d4a900aRCRD,Auditorio al aire libre. Parque de la Vaguada,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e537b503a71c010VgnVCM1000000b205a0aRCRD,NOT ACCESSIBLE,PASEO VAGUADA,13,FUENCARRAL-EL PARDO,40.48016602497203,-3.7112978051427574,Fiestas,Todos
12121312,Concierto de CAFÉ QUIJANO,GRATUITO,U,2023-10-14 00:00:00.0,2023-10-14 23:59:00.0,22:30,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6cc9d85faf9fa810VgnVCM1000001d4a900aRCRD,Auditorio al aire libre. Parque de la Vaguada,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e537b503a71c010VgnVCM1000000b205a0aRCRD,NOT ACCESSIBLE,PASEO VAGUADA,13,FUENCARRAL-EL PARDO,40.48016602497203,-3.7112978051427574,Fiestas,Todos
12109908,Concierto de cine,GRATUITO,U,2023-10-28 00:00:00.0,2023-10-28 23:59:00.0,19:00,ENSEMBLE OMNIA    Dirige: Pablo Kirschner  Programa:   THE INTOUCHABLES Ludovico Einaudi LA VIDA ES BELLA Niccola Piovani LA SIRENITA Alan Menken AMÉLIE Yann Tiersen SHALLOW Lady Gaga &amp;amp; Bradley Cooper PESADILLA ANTES DE NAVIDAD Danny Elfman GABRIEL?S OBOE Ennio Morricone EL CASTILLO AMBULANTE Joe Hisaishi LA LISTA DE SCHINDLER John Williams PIRATAS DEL CARIBE Hans Zimmer ,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=20b35593d41da810VgnVCM1000001d4a900aRCRD,Centro Cultural el Torito (Moratalaz),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f3073d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,AVENIDA MORATALAZ,130,MORATALAZ,40.40609591857167,-3.646536107063507,ConferenciasColoquios,Todos
12097286,Concierto de Ell&amp;Pat,NO GRATUITO,U,2023-11-17 00:00:00.0,2023-11-17 23:59:00.0,19:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eacdae9e08f8a810VgnVCM2000001f4a900aRCRD,Centro Cultural Francisco Fatou (Villa de Vallecas),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE MANUEL VELEZ,10,VILLA DE VALLECAS,40.379584618162156,-3.623110349262379,Musica,Todos
12121353,Concierto de la BANDA MUNICIPAL DE MORATALAZ,GRATUITO,U,2023-10-15 00:00:00.0,2023-10-15 23:59:00.0,13:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f79ad85faf9fa810VgnVCM1000001d4a900aRCRD,Auditorio al aire libre. Parque de la Vaguada,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e537b503a71c010VgnVCM1000000b205a0aRCRD,NOT ACCESSIBLE,PASEO VAGUADA,13,FUENCARRAL-EL PARDO,40.48016602497203,-3.7112978051427574,Fiestas,Todos
12121308,Concierto de LOS PLAYERS,GRATUITO,U,2023-10-14 00:00:00.0,2023-10-14 23:59:00.0,21:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f69d85faf9fa810VgnVCM1000001d4a900aRCRD,Auditorio al aire libre. Parque de la Vaguada,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e537b503a71c010VgnVCM1000000b205a0aRCRD,NOT ACCESSIBLE,PASEO VAGUADA,13,FUENCARRAL-EL PARDO,40.48016602497203,-3.7112978051427574,Fiestas,Todos
12110364,Concierto de Navidad. Distrito Retiro,GRATUITO,U,2023-12-17 00:00:00.0,2023-12-17 23:59:00.0,19:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf9e10f5f65da810VgnVCM2000001f4a900aRCRD,Centro Cultural Casa de Vacas (Retiro),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,PASEO COLOMBIA,1,RETIRO,40.41906024374356,-3.6840615387926956,Musica,Todos
12106562,Concierto de Otoño,GRATUITO,U,2023-11-11 00:00:00.0,2023-11-11 23:59:00.0,12:00,"Programa Auditorio de las 13 Rosas   Banda de la policía Municipal de Madrid    'Concierto de Otoño'   Santander. (Pasodoble montañés) Ernesto Pérez Rosillo Cielo andaluz (Pasodoble) Pascual Marquina Capote de grana y oro (Pasodoble) Antonio Quintero, Rafael de León y Manuel Quiroga La kermés de Kas Vistillas (Pasodoble Madrileño) J. Martín Domingo Pedrito Balañá (Pasodoble) Antonio Pedro Claverol Puchalt. Ele huésoed del sevillano (Zarzuela) Jacinto Guerrero Rocío La Más Grande arr. José Guillamo Dúo Dinánico arr. José Guillam Granada (pasodoble) Agustín Lara Amapola arr. Naohiro Twai Bella Ciao Popular Campanera Genaro Monreal Madrid Agustín Lara Los Narcos Francisco Alonso Cocidito madrileño Manuel López Quiroga  Dirige: Miguel Ángel Martín Gómez ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e0763d8c9bca810VgnVCM2000001f4a900aRCRD,Auditorio Municipal Las Trece Rosas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d8c31bbad23cf310VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE MONTE DE MONTJUICH,7,VILLA DE VALLECAS,40.38024517813902,-3.617532420014534,Musica,Todos
12109910,Concierto de París al Generalife,GRATUITO,U,2023-11-25 00:00:00.0,2023-11-25 23:59:00.0,19:00,ATLÁNTIDA CHAMBER ORCHESTRA.   Dirige: Manuel Tévar.  Programa:    BIZET FALLA DUKAS RAVEL PIAZZOLLI ,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6c35593d41da810VgnVCM1000001d4a900aRCRD,Centro Cultural el Torito (Moratalaz),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f3073d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,AVENIDA MORATALAZ,130,MORATALAZ,40.40609591857167,-3.646536107063507,ConferenciasColoquios,Todos
12120913,Concierto de SEGURIDAD SOCIAL,GRATUITO,U,2023-10-11 00:00:00.0,2023-10-11 23:59:00.0,00:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4fef514d86fa810VgnVCM1000001d4a900aRCRD,Auditorio al aire libre. Parque de la Vaguada,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e537b503a71c010VgnVCM1000000b205a0aRCRD,NOT ACCESSIBLE,PASEO VAGUADA,13,FUENCARRAL-EL PARDO,40.48016602497203,-3.7112978051427574,Fiestas,Todos
12123913,Concierto de The Bleach,GRATUITO,U,2023-10-21 00:00:00.0,2023-10-21 23:59:00.0,12:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c534f6107dafa810VgnVCM2000001f4a900aRCRD,Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD,"ACCESSIBLE,MAGNETIC LOOP",PASEO FERNÁN NÚÑEZ,24,RETIRO,40.4166091081099,-3.6795930368034804,Cultural,Todos
12121365,Concierto de VALDERRAMA,GRATUITO,U,2023-10-15 00:00:00.0,2023-10-15 23:59:00.0,20:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=632bd85faf9fa810VgnVCM1000001d4a900aRCRD,Auditorio al aire libre. Parque de la Vaguada,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e537b503a71c010VgnVCM1000000b205a0aRCRD,NOT ACCESSIBLE,PASEO VAGUADA,13,FUENCARRAL-EL PARDO,40.48016602497203,-3.7112978051427574,Fiestas,Todos
12110936,Concierto flamenco en vivo y baile y danza española,GRATUITO,U,2023-10-12 00:00:00.0,2023-10-12 23:59:00.0,19:30,"Edad recomendada: a partir de 8 años.  Duración: 120 minutos.  Sinopsis    Concierto Flamenco en vivo: concierto con la esencia del flamenco con esta formación con Keiko Ooka (cante), Dani Hernando (guitarra) y Víctor Font (cajón flamenco).  Baile y danza española: Clásico español y un toque de flamenco: Aires del sur con suave brisa del mar a cargo de la Compañía de Raquel Novellon. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=89a23141346da810VgnVCM2000001f4a900aRCRD,Jardín del Bulevar de Peña Gorbea,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1aaf38317117e210VgnVCM1000000b205a0aRCRD,PARTIALLY ACCESSIBLE,CALLE PEÑA GORBEA,17,PUENTE DE VALLECAS,40.3957812018463,-3.6670346724676173,Musica/Flamenco,Todos
12103752,Concierto lírico,GRATUITO,U,2023-10-15 00:00:00.0,2023-10-15 23:59:00.0,12:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9ad8febc6a1ba810VgnVCM1000001d4a900aRCRD,Centro de Educación Ambiental y Cultural Maris Stella (Usera),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85205619bc23d710VgnVCM2000001f4a900aRCRD,ACCESSIBLE,CALLE DOCTOR TOLOSA LATOUR,16,USERA,40.374166248648216,-3.7032220308808577,ActividadesCalleArteUrbano,Todos
12109915,Concierto navideño,GRATUITO,U,2023-12-16 00:00:00.0,2023-12-16 23:59:00.0,19:00,ATLÁNTIDA CHAMBER ORCHESTRA.    Dirige: Manuel Tévar.   CORO ATLÁNTIDA CHAMBER ORCHESTRA.   Dirigen: Christian Contreras y Rodrigo Contreras.   Solista: Davide Alogna (Italia).   Programa:    VIVALDI RHEINBERGER PERGOLESI ,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cd35593d41da810VgnVCM1000001d4a900aRCRD,Centro Cultural el Torito (Moratalaz),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f3073d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,AVENIDA MORATALAZ,130,MORATALAZ,40.40609591857167,-3.646536107063507,ConferenciasColoquios,Todos
11937357,Concierto: 'CANTANDO EN LA CANTINA',GRATUITO,U,2023-10-06 00:00:00.0,2023-10-06 23:59:00.0,18:30,"Concierto: A cargo de Grupo Trébedes. Recital de Folclore Divertico Castellano. Teatrillos, brindis, jotas y romances. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=899e43db7ee66810VgnVCM1000001d4a900aRCRD,Centro Sociocultural Alfonso XII (Fuencarral - El Pardo),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7d168540e41c010VgnVCM2000000c205a0aRCRD,ACCESSIBLE,CALLE MIRA EL RIO,4,FUENCARRAL-EL PARDO,40.519673311658686,-3.7779055687726535,Musica,Todos
11273588,Concierto: 'FATO CONSUMADO TRÍO',GRATUITO,U,2023-10-20 00:00:00.0,2023-10-20 23:59:00.0,19:00,"Concierto. Paula González (voz, clarinete), Fernando de la Rúa (guitarra), Sergio Tulbovitz (percusión). Temas de la música popular brasilera en sus diferentes estilos y ritmos que viajan por la bossa nova, el choro, samba, baiao y otros. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4357007a8406710VgnVCM1000001d4a900aRCRD,Centro Sociocultural Valle Inclán (Fuencarral - El Pardo),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa1c1e79ee71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE ARZOBISPO MORCILLO,7,FUENCARRAL-EL PARDO,40.48106787416528,-3.6933504628706095,Musica,Todos
11937361,Concierto: 'MÚSICA IN TIME!',GRATUITO,U,2023-10-20 00:00:00.0,2023-10-20 23:59:00.0,18:30,"Concierto de jazz y música americana. Eva del Moral (voz), Jesús Serrano (saxofón), Javier Blanco (piano), Jordi Boltes (contrabajo). ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=76ce43db7ee66810VgnVCM1000001d4a900aRCRD,Centro Sociocultural Alfonso XII (Fuencarral - El Pardo),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7d168540e41c010VgnVCM2000000c205a0aRCRD,ACCESSIBLE,CALLE MIRA EL RIO,4,FUENCARRAL-EL PARDO,40.519673311658686,-3.7779055687726535,Musica,Todos
11902475,Concierto: 'POP CLÁSICO',GRATUITO,U,2023-10-27 00:00:00.0,2023-10-27 23:59:00.0,19:00,"Concierto a cargo del grupo ALLEGRETTO, repertorio de música pop. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a2e35884cb8c5810VgnVCM1000001d4a900aRCRD,Centro Cultural Alfredo Kraus (Fuencarral - El Pardo),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,GLORIETA PRADERA DE VAQUERIZAS,9,FUENCARRAL-EL PARDO,40.49082275610172,-3.7216054330053647,Musica,Todos
11992499,Concierto: 'POP CLÁSICO',GRATUITO,U,2023-10-14 00:00:00.0,2023-10-14 23:59:00.0,18:30,Concierto a cargo del Grupo de Cámara ALLEGRETTO. Repertorio de Música Pop. ,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=41764637e4897810VgnVCM2000001f4a900aRCRD,Centro Sociocultural Alfonso XII (Fuencarral - El Pardo),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7d168540e41c010VgnVCM2000000c205a0aRCRD,ACCESSIBLE,CALLE MIRA EL RIO,4,FUENCARRAL-EL PARDO,40.519673311658686,-3.7779055687726535,Musica,Todos
11912367,Concierto: 'THE AMBASSADORS',GRATUITO,U,2023-10-07 00:00:00.0,2023-10-07 23:59:00.0,18:30,"Concierto de Country-Folk y temas propios. Grupo formado por Abi Gale (voz y guitarra acústica), Andrea Szamek (violín), Pablo Gutiérrez (guitarra eléctrica-mandolina), Vicente Perelló (batería-percusión). ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=423c35dd7c206810VgnVCM2000001f4a900aRCRD,Centro Cultural Alfredo Kraus (Fuencarral - El Pardo),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,GLORIETA PRADERA DE VAQUERIZAS,9,FUENCARRAL-EL PARDO,40.49082275610172,-3.7216054330053647,Musica,Todos
12097793,Concurso de Bookface. El arte de fundirse con la portada de un libro,GRATUITO,"L,M,X,J,V,S,D",2023-09-18 00:00:00.0,2023-10-30 23:59:00.0,,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f31ca0af539a810VgnVCM1000001d4a900aRCRD,Biblioteca Pública Municipal Gabriel García Márquez (Usera),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4bf3d0b5e71c010VgnVCM1000000b205a0aRCRD,"ACCESSIBLE,MAGNETIC LOOP",PLAZA PUEBLO,2,USERA,40.366768324753416,-3.701141063083806,ConcursosCertamenes,Todos
12123910,"Conferencia «Ricardo Velázquez Bosco, las Exposiciones Universales y el Parque de El Retiro»",GRATUITO,U,2023-10-20 00:00:00.0,2023-10-20 23:59:00.0,19:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9f3f6107dafa810VgnVCM2000001f4a900aRCRD,Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD,"ACCESSIBLE,MAGNETIC LOOP",PASEO FERNÁN NÚÑEZ,24,RETIRO,40.4166091081099,-3.6795930368034804,ConferenciasColoquios,Todos
12106513,Conferencias: De Arte e Historia,GRATUITO,X,2023-10-11 00:00:00.0,2023-10-25 23:59:00.0,11:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2fa463d8c9bca810VgnVCM2000001f4a900aRCRD,Centro Sociocultural Bohemios (Villaverde),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE LOS BOHEMIOS,1,VILLAVERDE,40.35639654251886,-3.6940501846610894,ConferenciasColoquios,Todos
12106793,Conferencias: `Ciclo Autocuidados: ¿Qué son los Autocuidados?´,GRATUITO,U,2023-10-11 00:00:00.0,2023-10-11 23:59:00.0,11:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=334c00046ebca810VgnVCM2000001f4a900aRCRD,Centro Sociocultural Bohemios (Villaverde),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE LOS BOHEMIOS,1,VILLAVERDE,40.35639654251886,-3.6940501846610894,ConferenciasColoquios,Todos
