PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
2067;"Museo Africano Misioneros Combonianos";"";"Grupos con cita previa telefónica o en la su web : de lunes a viernes de 9:30 a 13:30 horas.  Individuales: Visitas guiadas sin cita previa los domingos a las 11:30 horas.";"";"Bus: 11, 70, 114, 122, 115, 200.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ab8ef4d7f71c010VgnVCM1000000b205a0aRCRD";"ARTURO SORIA";"CALLE";"V";"101";"";"";"";"";"MADRID";"MADRID";"28043";"6";"SAN JUAN BAUTISTA";"15";"CIUDAD LINEAL";"444755";"4477849";"40.44946738556641";"-3.651489872602189";"914 152 412";"";"";"/contenido/entidadesYorganismos/Museos"; 
2050;"Museo Arqueológico Nacional";"Fundado en 1867, el MAN se inauguró en 1895 en su actual sede, en el Palacio de Biblioteca y Museos, edificio proyectado por Francisco Jareño y terminado por Antonio Ruiz de Salces.";"De martes a sábados de 9:30 a 20 horas. Domingos y festivos de 9:30 a 15 horas.   Cerrado   Todos los lunes del año. 1 y 6 de enero, 1 de mayo, 9 de noviembre, 24, 25 y 31 de diciembre.  Más información horarios.";"";"Metro: Serrano (línea 4), Retiro (línea 2)  Bus: 1, 9, 19, 51, 74  Cercanías Renfe: Recoletos (línea C1, C2, C7, C10 y Regional)  Bicimad: Estaciones 95 (calle Claudio Coello 109), 94 (paseo de Recoletos, 20), 107 (calle Serrano, 8), 106 a y b (calle Serrano, 34).  Aparcamiento: Colón (2), Plaza de Colón";"";"1,6";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8fd8ef4d7f71c010VgnVCM1000000b205a0aRCRD";"SERRANO";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28001";"1";"RECOLETOS";"4";"SALAMANCA";"441601";"4474966";"40.4232789604228";"-3.6884121235090532";"915 777 912";"";"";"/contenido/entidadesYorganismos/Museos"; 
2072;"Museo Casa de la Moneda";"";"De martes a viernes ininterrumpidamente de 10 a 17:30. Sábados, domingos y festivos de 10 a 14:15 horas. Cerrado los lunes (incluidos festivos), y los días 1 y 6 de enero; 1 de mayo; 24, 25 y 31 de diciembre.";"";"Metro: O&amp;acute;Donnell (línea 6), Goya (líneas 2 y 4).  Bus: 143, 156, 2, 30, 56, 71, C2, 28, 203.   Bicimad: Estación 101 (calle Jorge Juan, 131).";"";"1,4";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=12f8ef4d7f71c010VgnVCM1000000b205a0aRCRD";"DOCTOR ESQUERDO";"CALLE";"V";"36";"";"";"";"";"MADRID";"MADRID";"28028";"2";"GOYA";"4";"SALAMANCA";"443235";"4474878";"40.42260021542579";"-3.669139860245996";"915 666 544";"915 666 809";"";"/contenido/entidadesYorganismos/Museos"; 
4112;"Museo Cerralbo";"Este Palacio, construido entre 1883 y 1893, fue concebido como vivienda y como museo para sede de las obras de arte reunidas por los Marqueses de Cerralbo y sus hijos, los Marqueses de Villa Huerta, durante los numerosos viajes que realizaron por España y Europa.";"De martes a sábado de 9:30 a 15 horas. Jueves, apertura extraordinaria por la tarde, de 17 a 20 horas, excepto festivos. Entrada gratuita. Domingos y festivos de 10 a 15 horas. Domingos, entrada gratuita para todo el público. Cerrado: todos los lunes, 1 y 6 de enero, 1 de mayo, 24, 25 y 31 de diciembre, una fiesta local.";"";"Metro: Plaza de España (líneas 3, 10), Príncipe Pío (líneas 6 y 10)  Bus: 62, 74  Cercanías Renfe: Príncipe Pio (líneas C1, C7 y C10)  Bicimad: Estación 14 (calle Ventura Rodríguez, 2)";"";"2,6";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4efb0c40971c010VgnVCM1000000b205a0aRCRD";"VENTURA RODRIGUEZ";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28008";"2";"ARGUELLES";"9";"MONCLOA-ARAVACA";"439380";"4475039";"40.423779252051425";"-3.7145996063573756";"915 473 646 / 915 473 647";"915 591 171";"museo.cerralbo@cultura.gob.es";"/contenido/entidadesYorganismos/Museos"; 
10091450;"Museo EMT";"El Museo de la EMT se ha convertido en realidad tras una década de duro trabajo de recuperación, restauración y reparación del patrimonio histórico de la Empresa Municipal de Transportes de Madrid, especialmente, material móvil, mobiliario, piezas mecánicas, maquinaria y otros elementos inherentes a la actividad de la EMT en sus 70 años de historia.  Página web:  https://museo.emtmadrid.es/";"Visitas (con cita previa)  Apertura estacional durante seis meses al año: todos los sábados de abril, mayo, junio, julio, septiembre y octubre), a las 10, a las 11:30 y a las 13 horas. Por ser un centro de trabajo únicamente pueden realizarse de forma organizada, previamente concertadas y limitadas a un máximo de 40 personas por turno. Duración: 60 minutos aproximadamente. Compra de entradas y reserva de horarios a través de la web: https://entradasmuseo.emtmadrid.es/?lang=es-ES.";"Si tiene una discapacidad física o sensorial, contacta con el Museo antes de reservar la visita y le informarán de la accesibilidad a la instalación.";"Metro: Begoña (línea 10). Bus: 66, 173, 174, 176, 191, 193, 194, 195, 196, 197, 712, 713, 714, 716, L171.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d56ad05b2a255510VgnVCM2000001f4a900aRCRD";"MAURICIO LEGENDRE";"CALLE";"V";"40";"";"";"";"";"MADRID";"MADRID";"28046";"6";"CASTILLA";"5";"CHAMARTIN";"442096";"4481278";"40.480173612860305";"-3.6831595451893273";"914 068 810";"";"";"/contenido/entidadesYorganismos/AyuntamientoMadrid/OrganismosEmpresasMunicipales"; 
10237457;"Museo Félix Cañada";"Una selección de más de quinientas obras de arte de entre las cerca de mil de la donación original, constituyen la Colección Permanente que se puede visitar en las salas del Museo Félix Cañada de la Fundación Gómez Pardo, adscrita a la Escuela Técnica Superior de Ingenieros de Minas y Energía de la Universidad Politécnica de Madrid. Donada por el ingeniero de minas Doctor Félix Cañada Guerrero a la Fundación Gómez Pardo, reúne una amplia representación de trabajos de destacados artistas, pintores, escultores, ilustradores, grabadores, orfebres, ceramistas, etc. abarcando diferentes periodos desde el siglo XI hasta nuestros días.";"Lunes, miércoles y viernes, de 10 a 13 horas. .";"";"Metro: Rios Rosas (línea 1).  Bus: 45, 12, 149, 3, 37.  Bicimad: Estación 130 (calle Santa Engracia, 127).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb22820a52799510VgnVCM1000001d4a900aRCRD";"ALENZA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"440568";"4477117";"40.442581673356834";"-3.700796192332983";"914 417 921";"914 729 529";"museo@fgomezpardo.es";"/contenido/entidadesYorganismos/Museos"; 
2074;"Museo Geominero";"Los objetivos del Museo Geominero son conservar, investigar y difundir la riqueza y diversidad del patrimonio geológico, paleontológico y mineralógico a través de las importantes colecciones de minerales, rocas y fósiles procedentes de todas las regiones españolas y de antiguos territorios coloniales, así como de yacimientos significados del registro mundial.";"De lunes a domingo y festivos de 9 a 14 horas. Cerrado los días 1 y 6 de enero y 24, 25 y 31 de diciembre.";"";"Metro: Ríos Rosas (línea 1), Alonso Cano (línea 7), Cuatro Caminos (líneas 1, 2 y 6).  Bus: 45, 12, 149, 3, 37, 5.  Bicimad: Estación 130 (calle Santa Engracia, 127).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff0bef4d7f71c010VgnVCM1000000b205a0aRCRD";"RIOS ROSAS";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"440663";"4477057";"40.442047952073665";"-3.699670468881422";"913 495 759";"";"m.geominero@igme.es";"/contenido/entidadesYorganismos/Museos"; 
2075;"Museo Histórico Minero Don Felipe de Borbón y Grecia";"Ubicado en la Escuela Técnica Superior de Ingenieros de Minas de Madrid";"Consultar.";"";"Metro: Ríos Rosas (línea 1)  Bus: 3, 12, 37, 45, 149  Bicimad: Estación 130 (calle Santa Engracia, 127)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=822bef4d7f71c010VgnVCM1000000b205a0aRCRD";"RIOS ROSAS";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"440603";"4477062";"40.44209227424258";"-3.7003734646151534";"910 676 304";"";"";"/contenido/entidadesYorganismos/Museos"; 
18176;"Museo ICO";"";"De martes a sábados: de 11 a 20 horas.   Domingos y festivos: de 10 a 14 horas.    Cerrado: Todos los lunes del año.  Horarios especiales: 24 y 31 de diciembre de 10 a 14 horas. 1 de enero, 1 de mayo y 25 de diciembre cerrado.";"";"Metro: Sevilla (línea 2)  Bus: 53, 15, 20, 002, 51, M1, 150, 5  Bicimad: estación 28 (calle Alcalá, 27)  Aparcamiento: Cortes (46), Plaza de las Cortes / Hub de Movilidad Canalejas 360 (1239), Calle de Alcalá, 17 / Sevilla (41), calle Sevilla y calle Alcalá";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2886444a2951c010VgnVCM2000000c205a0aRCRD";"ZORRILLA";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28014";"3";"CORTES";"1";"CENTRO";"440806";"4474249";"40.41676546905435";"-3.6977222605477635";"914 201 242";"";"museoico@ico.es";"/contenido/entidadesYorganismos/Museos"; 
6019032;"Museo Los Caños del Peral. Estación de Metro Ópera";"A diez metros bajo la plaza de Isabel II, la estación de Metro Ópera (L2, L5 y Ramal Norte) alberga la recreación museística de la histórica fuente de los Caños del Peral. La visita nos permite conocer la fuente que recogía el agua de manantial junto al arroyo del Arenal durante la segunda mitad del sigloXVI, y que tenía en origen 34 metros de longitud; la galería de abastecimiento en bóveda de cañón y la alcantarilla de la zona; y el acueducto que, salvando al barranco del arroyo del Arenal, surtió de agua al Palacio Real desde el siglo XVII hasta prácticamente el siglo XX.";"Previa reserva en la página museosmetromadrid.es.  Viernes: de 16 a 20 horas. Sábados: de 10 a 14 horas y de 16 a 20 horas. Domingos: de 10 a 14 horas.";"";"Metro: Ópera (líneas 2, 5 y Ramal).   Bicimad: Estación 24 (calle Carlos III, 1).    Aparcamiento: Descalzas (20), plaza Descalzas y plaza San Martín.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=435950262d50f210VgnVCM2000000c205a0aRCRD";"ISABEL II";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28013";"1";"PALACIO";"1";"CENTRO";"439834";"4474367";"40.41775560280743";"-3.709202070089538";"644 169 531";"";"info@museosmetromadrid.es";"/contenido/entidadesYorganismos/Museos"; 
2053;"Museo Lázaro Galdiano";"";"Martes a domingo, de 9:30 a 15 horas. Lunes cerrado.";"";"Metro: Gregorio Marañón (líneas 7 y 10), Ruben Darío (línea 5), Nuñez de Balboa (líneas 5 y 9)  Bus: 16, 19, 51, 9, 12, 61  Bicimad: Estaciones 140 (calle Velázquez, 130), 141 (paseo de la Castellana, 43)  Aparcamiento: Serrano I (62) calle Serrano entre Hermanos Becquer y Marqués de Villamejor";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d1aef4d7f71c010VgnVCM1000000b205a0aRCRD";"SERRANO";"CALLE";"V";"122";"";"";"";"";"MADRID";"MADRID";"28006";"6";"CASTELLANA";"4";"SALAMANCA";"441802";"4476460";"40.43675593917329";"-3.6861820403705816";"915 616 084";"915 617 793";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
5349304;"Museo Nacional Centro de Arte Reina Sofía (MNCARS)";"Edificio Sabatini: calle Santa Isabel 52.  Edificio Nouvel (ampliación): ronda de Atocha, esquina a plaza del Emperador Carlos V.  Espacios en el parque del Retiro: Palacio de Velázquez y Palacio de Cristal.";"Lunes y de miércoles a sábado, de 10 a 21 horas. Martes cerrado (incluso festivos). Domingos de 10 a 14:30 horas. Días de cierre 1 y 6 de enero, 1 de mayo, 15 de mayo, 9 de noviembre, 24, 25 y 31 de diciembre.";"";"Metro: Estación del Arte (línea 1).  Bus: 27, 34, C03, C1, 26, 32, 6, 59, 85, E1, C2, 119, 36, 41, 001, 10, 14, 37, 45.  Cercanías Renfe: Atocha (líneas C1, C2, C3, C4, C4a, C4b, C5, C7, C8, C10).  Bicimad: Estación 50 (calle Santa Isabel, 57), 51 (Ronda de Atocha, 2).  Aparcamiento: Sánchez Bustillo (37), calle Sánchez Bustillo.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69d8275bad5a1210VgnVCM2000000c205a0aRCRD";"SANTA ISABEL";"CALLE";"V";"52";"";"";"";"";"MADRID";"MADRID";"28012";"2";"EMBAJADORES";"1";"CENTRO";"441118";"4473345";"40.40864029339671";"-3.6939504103293244";"917 741 000";"";"info@museoreinasofia.es";"/contenido/entidadesYorganismos/Museos"; 
