PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
1943;"Centro Cultural Buero Vallejo (San Blas - Canillejas)";"";"De lunes a viernes, de 9:30 a 13:30 y de 16:30 a 18 horas.   Agosto cerrado.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Salón de actos / auditorio (264 personas) Sala de exposiciones 9 aulas Zona wifi";"Metro: Torres Arias y Canillejas (línea 5)  Bus: 105, 140, 153, 165, 77";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD";"BOLTAÑA";"CALLE";"V";"27";"";"";"";"";"MADRID";"MADRID";"28022";"7";"CANILLEJAS";"20";"SAN BLAS-CANILLEJAS";"448023";"4477305";"40.44477474902185";"-3.6129105844633775";"917 411 182";"";"ccbvallejo@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
118317;"Centro Cultural Carril del Conde (Hortaleza)";"";"De lunes a viernes, de 9 a 14 horas y de 17 a 19 horas. Verano y semana de San Isidro, de 9 a 14 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones Sala de lectura y estudio Salón de actos / auditorio (298 butacas) 9 aulas Zona wifi";"Metro: Arturo Soria (línea 4)  Bus: 9, 72, 73";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD";"CARRIL DEL CONDE";"CALLE";"V";"57";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"444516";"4479119";"40.46088953531134";"-3.6544210187969433";"917 161 240";"";"cccarrilconde@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1945;"Centro Cultural Casa de Vacas (Retiro)";"";"De 10 a 21 horas.";"Sala de exposiciones (aforo 225-250 personas). Salón de actos / auditorio (aforo 130 personas). Terraza exterior.";"Metro: Retiro (línea 2)  Bus: 2, 20, 28  Bicimad: Estación 102 (calle Alcalá, 95), estación 60 (Plaza Independencia, 6)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"COLOMBIA";"PASEO";"V";"1";"";"";"";"";"MADRID";"MADRID";"28009";"5";"LOS JERONIMOS";"3";"RETIRO";"441967";"4474495";"40.41906024374356";"-3.6840615387926956";"914 095 819";"";"cccasadevacas@madrid.es";"/contenido/entidadesYorganismos/SalasExposiciones"; 
1925;"Centro Cultural Casa del Reloj (Arganzuela)";"";"De lunes a viernes, de 10 a 13 y de 17 a 19 horas.   Verano y semana de San Isidro: de lunes a viernes, de 9 a 14 horas.   Agosto cerrado.    Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"2 Salas de exposiciones Auditorio: (aforo 265 y 492 personas). 14 aulas. Cafetería.";"Metro: Legazpi (líneas 3, 6)  Bus: 19, 247, 45, 47, 59, 62, 76, 8, 85, 86, 148, 186, 78, 123, 22, 79, 156, 180, T32  Bicimad: Estación 165 (Paseo Chopera, 14) / estación 177 (calle Bolivar, 3)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b063d0b5e71c010VgnVCM1000000b205a0aRCRD";"CHOPERA";"PASEO";"V";"6";"";"";"";"";"MADRID";"MADRID";"28045";"3";"CHOPERA";"2";"ARGANZUELA";"440559";"4471798";"40.39466755008527";"-3.700396761468562";"915 886 118 / 915 886 299";"";"crelojarganzuela@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
4551096;"Centro Cultural Ciudad Pegaso (San Blas - Canillejas)";"";"De lunes a jueves, de 10 a 12 horas y de 16:30 a 19 horas. Viernes, de 10 a 12 horas y de 16:30 a 18 horas.    Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Salas de exposiciones Sala de lectura y estudio Salón de actos / auditorio (aforo 132 butacas) 4 aulas Zona wifi";"Bus: 77";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07f63190712b1110VgnVCM1000000b205a0aRCRD";"SEPTIMA";"AVENIDA";"V";"11";"";"";"";"";"MADRID";"MADRID";"28022";"6";"REJAS";"20";"SAN BLAS-CANILLEJAS";"449281";"4477704";"40.44844757572015";"-3.598099871155595";"917 415 852";"";"cccpegaso@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
11876732;"Centro Cultural Clara del Rey - Museo ABC (Centro)";"";"De enero a junio y de octubre a diciembre:   Lunes a jueves, de 9 a 15 y de 16 a 18 horas. Viernes, de 9 a 15 horas.   Julio y septiembre y Semana de San Isidro:   Lunes a viernes, de 9 a 14 horas. Sábados, cerrado.   Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"6 Aulas Sala de exposiciones Auditorio (aforo 55 personas) Zona wifi";"Metro: Ventura Rodríguez (línea 3), Plaza de España (líneas 3, 10), San Bernardo (líneas 2, 4)  Bus: 002, 3, 147, 001, 1, 2, 44, 133, 138, C1, 21, C03  Bicimad: Estación 13 (calle Conde Duque, 22)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b8afb908d1825810VgnVCM1000001d4a900aRCRD";"AMANIEL";"CALLE";"V";"29";"";"";"";"y 31";"MADRID";"MADRID";"28015";"5";"UNIVERSIDAD";"1";"CENTRO";"439813";"4475439";"40.42741340671151";"-3.7095381101739444";"915 222 823";"";"ccclararey@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
80143;"Centro Cultural Dotacional Integrado Arganzuela";"";"De lunes a viernes, de 10 a 13 y de 17 a 18:30 horas.   Verano, de lunes a viernes, de 10 a 14 horas.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones Sala de lectura y estudio Salón de actos / auditorio (151 personas) 8 Aulas Zona wifi Cafetería";"Metro: Palos de la Frontera (línea 3)  Bus: 19, 247, 45, 47, 8, 86, 55, 6, E1, 59, 85  Bicimad: Estación 120 (calle Palos de la Frontera, 40)  Cercanías Renfe: Delicias (líneas C1, C7, C10, Regional)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9ea79262ef5d010VgnVCM1000000b205a0aRCRD";"CANARIAS";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28045";"6";"PALOS DE LA FRONTERA";"2";"ARGANZUELA";"440986";"4472656";"40.40242416544921";"-3.6954440062549017";"915 063 610";"";"cdiarganzuela@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
5498725;"Centro Cultural Eduardo Úrculo (Tetuán)";"";"Secretaría:   De lunes a jueves, de 9:30 a 13:30 y de 16:30 a 18 horas. Viernes, de 9:30 a 13:30 horas. Julio, solo mañanas. Agosto cerrado.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"2 salas de exposiciones 1 Salón de actos / auditorio (aforo 430 personas) Salas de ensayo, ocupadas por compañías residentes (Filarmonía y Sol y Tierra) 12 aulas, una de ellas ocupada por la compañía residente Daniel Doña Zona wifi";"Metro: Ventilla (línea 9)  Bus: 177, 42";"";"1,6";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD";"DONOSO";"PLAZA";"V";"5";"";"";"";"";"MADRID";"MADRID";"28029";"4";"ALMENARA";"6";"TETUAN";"440862";"4480048";"40.46900764611639";"-3.697595691925329";"917 337 249";"";"cceurculo@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
11979985;"Centro Cultural El Plantío (Moncloa - Aravaca)";"";"De lunes a viernes, de 9 a 21 horas, excepto festivos, julio, agosto y septiembre.  Sábados, de 9 a 15 horas, excepto festivos, julio, agosto y septiembre.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"2 aulas para talleres";"Bus: 163";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=45ef9eebdd647810VgnVCM2000001f4a900aRCRD";"JOSE LOMBANA IGLESIAS";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28023";"6";"EL PLANTIO";"9";"MONCLOA-ARAVACA";"430105";"4480358";"40.47096731070447";"-3.8245164150407103";"";"";"";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1939;"Centro Cultural El Pozo del tío Raimundo (Puente de Vallecas)";"";"De lunes a viernes, de 9 a 13:45 y de 17 a 18:45 horas. Julio, de lunes a viernes de 9 a 14 horas. Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones Sala de lectura y estudio Salón de actos / auditorio (Aforo teatro: 363 personas) Salas de ensayo 11 aulas Cafetería (en el Centro de Mayores el Pozo) Biblioteca Municipal y Centro Municipal de Mayores Zona wifi";"Bus: 102, 24    Cercanías Renfe: El Pozo (línea C2).";"Consulte normas de acceso a los teatros en información relacionada.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=add63d0b5e71c010VgnVCM1000000b205a0aRCRD";"GLORIETAS";"AVENIDA";"V";"19";"";"";"";"y 21. Entrada por la Plaza del Padre Llanos";"MADRID";"MADRID";"28053";"1";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"443976";"4469457";"40.37381624358889";"-3.6599325731670977";"917 866 644";"";"ccptioraimundo@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
11848432;"Centro Cultural Emilia Pardo Bazán (Salamanca)";"";"De lunes a viernes, de 9 a 21 horas, ininterrumpidamente. A partir de octubre, sábados y domingos, de 9 a 21 horas, ininterrrumpidamente. Festivos cerrado.";"Espacio para exposiciones. Sala de trabajo (57 plazas). Horario:    De Lunes a Viernes, de 9 a 21:00 horas     Sábados, domingos y festivos, cerrado  Ludoteca infantil (capacidad 27 personas). Horario:    De lunes a viernes, de 9 a 21:00 horas        Sábados, domingos y festivos, cerrado  Sala de conferencias/auditorio (capacidad 77 personas) Sala polivalente (capacidad 30 personas)";"Metro: Colón (línea 4), Serrano (línea 4)   Bus:  21, 53, 14, 150, 27, 45, 5, 37, C03, 119, 51, 74, 9  Bicimad: Estación 93 (calle Goya 1)  Aparcamiento: Colón (2), Plaza de Colón";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc8d531521b74810VgnVCM1000001d4a900aRCRD";"GOYA";"CALLE";"V";"1";"";"";"";"A (también acceso Bulevar a la altura de Paseo Castellana, 1)";"MADRID";"MADRID";"28001";"1";"RECOLETOS";"4";"SALAMANCA";"441502";"4475253";"40.42585800515975";"-3.689601594290468";"913 052 081";"";"ccemiliapardobazan@madrid.es";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
1931;"Centro Cultural Federico Chueca (Hortaleza)";"";"De lunes a viernes, de 9 a 14 y de 17 a 19 horas. Julio y agosto, cerrado. Semana de San Isidro, de lunes a viernes de 9 a 14 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Salón de actos / auditorio: aforo completo 114 plazas. 3 aulas";"Bus: 72, 73, 9";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=90573d0b5e71c010VgnVCM1000000b205a0aRCRD";"BENITA AVILA";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"444847";"4479572";"40.46498334634005";"-3.650568266584691";"913 000 389";"";"ccfchueca@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
4703628;"Centro Cultural Fernando Lázaro Carreter (Carabanchel)";"";"De lunes a jueves, de 10 a 13 y de 16:30 a 18 horas. viernes, de 10 a 13 horas. Julio, de lunes a viernes, de 10 a 13 horas.  Agosto y festivos, cerrado.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones Sala de lectura y estudio Salón de actos / auditorio (aforo 238 personas) 8 aulas Zona wifi";"Metro: Marqués de Vadillo (línea 5), Plaza Elíptica (línea 6 y 11)  Bus: 116";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=340ed2d6fe9a6110VgnVCM1000000b205a0aRCRD";"VERDAD";"CALLE";"V";"29";"";"";"";"";"MADRID";"MADRID";"28019";"2";"OPAÑEL";"11";"CARABANCHEL";"439136";"4471474";"40.39164343238081";"-3.717140510927299";"914 690 895";"";"cclazaro@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1954;"Centro Cultural Fernando de los Ríos (Latina)";"Información general en el teléfono: 91 719 89 93. Correo electrónico: ccfrios@madrid.es  Información sobre cursos y talleres en los siguientes enlaces:   Plataforma cursos y talleres Ayuntamiento de Madrid.  Trámites cursos y talleres Ayuntamiento de Madrid.";"Horario de verano: durante los meses de julio, agosto y septiembre, de 9 a 21 horas. Cerrado sábados y domingos.   Horarios de apertura:  Lunes a Viernes de 9 a 21:30 horas. Sábados de 9 a 13:30 horas y de 16 a 20:30 horas  Horarios de atención al público:  Lunes a Jueves: de 8:30 a 14 horas y de 16 a 18:30 h. Viernes de 8:30 a 14:30 horas.";"Sala de exposiciones. Salón de actos y auditorio con aforo máximo para 194 personas). 11 aulas. Cafetería. Zona WIFI.";"Autobuses de la EMT. Líneas: 25, 31 y 138.";"En la misma sede:   Biblioteca Pública Municipal de Aluche. Sala de Estudio Fernando de los Ríos de la Biblioteca.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3d973d0b5e71c010VgnVCM1000000b205a0aRCRD";"CAMARENA";"CALLE";"V";"10";"";"";"";"B";"MADRID";"MADRID";"28047";"4";"ALUCHE";"10";"LATINA";"435819";"4471933";"40.39552931214334";"-3.7562667464373223";"917 198 930 / 917 198 931 / 917 198 993";"";"ccfrios@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1944;"Centro Cultural Francisco Fatou (Villa de Vallecas)";"";"Lunes a viernes, de 9 a 14 y de 16 a 20:30 horas.  Agosto, lunes a viernes, de 9 a 14 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones Salón de actos / auditorio (aforo 94 butacas) Aulas";"Metro: Villa de Vallecas (línea 1)  Bus: 54, 58, 103, 142, 143, 130, T31";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD";"MANUEL VELEZ";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28031";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"447107";"4470075";"40.379584618162156";"-3.623110349262379";"913 806 620";"";"ccfranciscofatou@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1921;"Centro Cultural Galileo (Chamberí)";"";"Lunes a domingo, de 8 a 21 horas. Abierto todos los días, excepto 1 y 6 enero, 1 y 2 mayo, 15 agosto, 12 octubre y 25 diciembre.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Espacios   Centro cultural y patio Espacio Anexo Teatro Quique San Francisco   Servicios   2 Salas de exposiciones 1 Sala de lectura y estudio 1 Salón de actos / Auditorio (Aforo 175 personas) Aulas Gimnasios";"Metro: Quevedo (línea 2)  Bus: 2, 16, 61  Bicimad: Estación 127 (calle Fernando el Católico, 19)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD";"GALILEO";"CALLE";"V";"39";"";"";"";"";"MADRID";"MADRID";"28015";"2";"ARAPILES";"7";"CHAMBERI";"439741";"4476139";"40.43371190964793";"-3.7104543597957758";"915 913 901";"";"ccgalileo@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
