ID-EVENTO,TITULO,GRATUITO,DIAS-SEMANA,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,NOMBRE-INSTALACION,same_as_wiki_data_museum,URL-INSTALACION,ACCESIBILIDAD-INSTALACION,DIRECCION,same_as_wiki_data_direccion,NUM-INSTALACION,DISTRITO-INSTALACION,same_as_wiki_data_distrito,LATITUD,LONGITUD,TIPO,AUDIENCIA
12086143,Mesa de debate literario 'Escritoras/es catalanas en la novela negra y policiaca actual',GRATUITO,U,2023-10-07T00:00:00.0,2023-10-07T23:59:00.0,12:00,"Mesa de debate literario, seguida de preguntas por parte de la prensa y publico asistente. Los diferentes escritores y escritoras catalanes nos mostraran el desarrollo de sus diferentes estilos, trabajo de documentacion y tratamiento de los personajes y atmosferas en la novela negra. Entrada libre hasta completar aforo.  Participantes: Angelique Pfitner (escritora), Montse Rios,  una Fingal (escritora) y Ramon Valls.  Moderadora: Maria Jose Garcia Molina ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f47d6a10fef5a810VgnVCM2000001f4a900aRCRD,Biblioteca Publica Municipal Ivan de Vargas,https://www.wikidata.org/entity/Q2886368,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD,"ACCESSIBLE,MAGNETIC LOOP","Calle de San Justo, Madrid",https://www.wikidata.org/entity/Q32458483,5,Centro,https://www.wikidata.org/entity/Q1763376,40.41410290844665,-3.7098591212735883,ConferenciasColoquios,Todos
12086114,Mesa de debate literario 'Origen y epicentro de la II Guerra Mundial',GRATUITO,U,2023-10-05T00:00:00.0,2023-10-05T23:59:00.0,18:00,"Mesa de debate literario, seguida de preguntas por parte de la prensa y publico asistente. Origenes y causas de la II Guerra Mundial. Hablaremos de La paz de Versalles, La reunificacion de la Gran Patria Alemana, El Principio de las Nacionalidades y el imperialismo aleman. Entrada libre hasta completar aforo.  Participantes: Luis Miguel Prieto (escritor).  Moderadora: Maria Jose Garcia Molina ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b5da6a10fef5a810VgnVCM2000001f4a900aRCRD,Biblioteca Publica Municipal Ivan de Vargas,https://www.wikidata.org/entity/Q2886368,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD,"ACCESSIBLE,MAGNETIC LOOP","Calle de San Justo, Madrid",https://www.wikidata.org/entity/Q32458483,5,Centro,https://www.wikidata.org/entity/Q1763376,40.41410290844665,-3.7098591212735883,ConferenciasColoquios,Todos
12104232,Mesa Redonda: el futuro del Salon de Otono,GRATUITO,U,2023-11-24T00:00:00.0,2023-11-24T23:59:00.0,19:00,"Manuel Parralo, Pelayo Rubio, Tomas Paredes, Mª Dolores Barreda Perez, Wifredo Rincon, Jose Gabriel Astudillo Lopez y Dolores Chamero nos proponen un futuro en el que todos los artistas tienen cabida, en una amena charla repleta de arte. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0475931d632ba810VgnVCM1000001d4a900aRCRD,Centro Cultural Casa de Vacas,https://www.wikidata.org/entity/Q108328073,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,Paseo de Colombia,https://www.wikidata.org/entity/Q24023155,1,Retiro,https://www.wikidata.org/entity/Q2002296,40.41906024374356,-3.6840615387926956,Exposiciones,Todos
12114319,Metaphors: sonidos seleccionados del cine de Apichatpong Weerasethakul,NO GRATUITO,U,2023-10-15T00:00:00.0,2023-10-15T23:59:00.0,,Compilados por Akritchalerm Kalayanamitr y Koichi Shimizu. ,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d220fe4d5bda810VgnVCM1000001d4a900aRCRD,Cineteca Madrid,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD,ACCESSIBLE,Legazpi,https://www.wikidata.org/entity/Q5547886,8,Arganzuela,https://www.wikidata.org/entity/Q2000929,40.39130985242181,-3.6958028442054074,ProgramacionDestacadaAgendaCultura,Todos
12096118,Mexico Magico,GRATUITO,U,2023-11-10T00:00:00.0,2023-11-10T23:59:00.0,19:00,"Categoria: Musical Duracion: 60 minutos  Edad Recomendada: A partir de 6 anos Sinopsis: Espectaculo donde el canto, la musica, la danza y teatralidad se unen para disfrutar del folklore mexicano haciendo honor a Chavela Vargas, Frida Kahlo, La Llorona, entre otros. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c1f0f2f8a1d8a810VgnVCM1000001d4a900aRCRD,Centro Cultural Zazuar (Villa de Vallecas),,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d8c1e79ee71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE ZAZUAR,,4,Villa de Vallecas,https://www.wikidata.org/entity/Q1947988,40.38281899948726,-3.606140062044455,Cultural,Todos
12121582,Mexico magico,GRATUITO,U,2023-11-12T00:00:00.0,2023-11-12T23:59:00.0,12:00,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa75d85faf9fa810VgnVCM1000001d4a900aRCRD,Centro Cultural Meseta de Orcasitas (Usera),,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbd91e79ee71c010VgnVCM1000000b205a0aRCRD,PARTIALLY ACCESSIBLE,PLAZA ASOCIACION,,1,Usera,https://www.wikidata.org/entity/Q953368,40.36968950845358,-3.7081679144829076,Musica,Ninos
12121773,Mi cabeza me hace trampas,GRATUITO,U,2023-10-23T00:00:00.0,2023-10-23T23:59:00.0,17:00,"Tematica: respeto.  Presentacion: Benjamin Herreros, medico internista.  Introduccion: Marina Diaz Marsa, psiquiatra.  Coloquio: Jose M. Cabanach, director de cine y Javier Sadaba, filosofo. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a671f1e936afa810VgnVCM2000001f4a900aRCRD,Centro Cultural Casa de Vacas,https://www.wikidata.org/entity/Q108328073,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,Paseo de Colombia,https://www.wikidata.org/entity/Q24023155,1,Retiro,https://www.wikidata.org/entity/Q2002296,40.41906024374356,-3.6840615387926956,CineActividadesAudiovisuales,Todos
12103065,Mi crimen,GRATUITO,U,2023-11-25T00:00:00.0,2023-11-25T23:59:00.0,19:00,"Director: Francois Ozon No recomendada para menores de 12 anos. Francia, 1935. Un investigador debera resolver el asesinato de un banquero. De entre los sospechosos destaca Madeleine, cuyos deseos de fama y fortuna se pondran en el camino de la investigacion ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2a01eacd8acaa810VgnVCM2000001f4a900aRCRD,Centro Cultural Buero Vallejo (San Blas - Canillejas),,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE BOLTAnA,,27,San Blas-Canillejas,https://www.wikidata.org/entity/Q2001937,40.44477474902185,-3.6129105844633775,CineActividadesAudiovisuales,Todos
12043455,Mi primer festival de cine,NO GRATUITO,"S,D",2023-11-04T00:00:00.0,2023-11-19T23:59:00.0,,"Sabados 4 y 11 de noviembre, 11, 14 y 15:30 - 18:30, Sala polivalente. TALLER FAMILIAR   Sabado 4 de noviembre, 17 horas Sala de ensayo. TALLER   Domingo 5 de noviembre, 12 horas, Salon de actos. PROYECCIoN: Sesion de cortometrajes   Sabado 11 de noviembre, 17 horas, Sala de ensayo. TALLER   Domingo 12 de noviembre, 12 horas, Salon de actos. PROYECCIoN: Sesion de cortometrajes   Sabado 18 de noviembre, 17 horas, Sala de ensayo. TALLER   Sabado 18 de noviembre, 17:30 horas, Sala de ensayo. TALLER   Domingo 19 de noviembre, 12 horas, Auditorio. PROYECCIoN: Cine-concierto ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e065fb260f7e8810VgnVCM1000001d4a900aRCRD,Centro de Cultura Contemporanea Conde Duque,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,calle del Conde Duque,https://www.wikidata.org/entity/Q27031730,9,Centro,https://www.wikidata.org/entity/Q1763376,40.42802889001877,-3.710182353581842,ProgramacionDestacadaAgendaCultura,Familias
12124149,"MIA, un espacio de impulso y crecimiento para las mujeres del sector de la animacion",NO GRATUITO,U,2023-10-27T00:00:00.0,2023-10-27T23:59:00.0,11:00,"La asociacion MIA (Mujeres en la Industria de la Animacion), representada por Mariana Loterszpil, miembro de la Junta Directiva, presentara sus proyectos y su crecimiento en la ultima convocatoria de MIANIMA, programa de mentoria que tiene como objetivo visibilizar a la mujer dentro de la Industria de la animacion.   MIA es una asociacion abierta y multidisciplinar dirigida a las Mujeres de la Industria de la Animacion en Espana y Latinoamerica que quiere facilitar la presencia y visibilidad de las mujeres en este sector. MIA. representa y defiende los intereses de sus asociadas en el ambito cultural, profesional, docente, economico, empresarial, social y mediatico. Ademas, tiene una responsabilidad social con la infancia garantizando contenidos libres de estereotipos y aumentando los referentes femeninos. Actualmente cuenta con mas de 250 socixs iberoamericanxs. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f44263c26efa810VgnVCM1000001d4a900aRCRD,Cineteca Madrid,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD,ACCESSIBLE,Legazpi,https://www.wikidata.org/entity/Q5547886,8,Arganzuela,https://www.wikidata.org/entity/Q2000929,40.39130985242181,-3.6958028442054074,CineActividadesAudiovisuales,Todos
12095586,MICE: Muestra Internacional de Cine Educativo de Madrid.,GRATUITO,U,2023-10-26T00:00:00.0,2023-10-26T23:59:00.0,10:00,"Sesion de cortometrajes nacionales e internacionales (60 minutos): trabajos realizados por alumnado de Educacion Infantil y Primaria (&amp;lt; 12 anos). Taller de trucaje cinematografico (30 minutos): realizacion de un cortometraje utilizando tecnicas de trucaje cinematografico, rindiendo homenaje a Georges Melies y Alice Guy. Duracion: 120 min. Edad recomendada: juvenil. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f8c41199488a810VgnVCM1000001d4a900aRCRD,Centro Cultural Eduardo urculo (Tetuan),,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD,ACCESSIBLE,PLAZA DONOSO,,5,Tetuan,https://www.wikidata.org/entity/Q1773540,40.46903299144094,-3.6976620067964996,CineActividadesAudiovisuales,Todos
11920446,Michael Pisaro. Hearing Metal 3,NO GRATUITO,U,2023-10-26T00:00:00.0,2023-10-26T23:59:00.0,19:30,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9759596c6e526810VgnVCM2000001f4a900aRCRD,CentroCentro,https://www.wikidata.org/entity/Q56426764,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,ACCESSIBLE,plaza de Cibeles,https://www.wikidata.org/entity/Q1537446,1,Retiro,https://www.wikidata.org/entity/Q2002296,40.419011767401095,-3.692206111679657,ProgramacionDestacadaAgendaCultura,Todos
12041435,Miet Warlop 'One song',NO GRATUITO,U,2023-11-17T00:00:00.0,2023-11-17T23:59:00.0,,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7229e251ae1e8810VgnVCM1000001d4a900aRCRD,Centro de Cultura Contemporanea Conde Duque,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,calle del Conde Duque,https://www.wikidata.org/entity/Q27031730,9,Centro,https://www.wikidata.org/entity/Q1763376,40.42802889001877,-3.710182353581842,ProgramacionDestacadaAgendaCultura,Todos
12110266,Miguel Valderrama,GRATUITO,"L,M,X,J,V,S,D",2023-10-03T00:00:00.0,2023-10-19T23:59:00.0,,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=01c331b1f65da810VgnVCM1000001d4a900aRCRD,Centro Cultural Lope de Vega (Puente de Vallecas),,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a273d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE CONCEJO DE TEVERGA,,1,Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,40.386296991431074,-3.671858416387963,Exposiciones,Todos
12042047,Milo Rau. Antigona en el Amazonas,NO GRATUITO,"L,M,X,J,V,S,D",2023-11-22T00:00:00.0,2023-11-23T23:59:00.0,20:00,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9a432617b2e8810VgnVCM1000001d4a900aRCRD,Centro de Cultura Contemporanea Conde Duque,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,calle del Conde Duque,https://www.wikidata.org/entity/Q27031730,9,Centro,https://www.wikidata.org/entity/Q1763376,40.42739911262292,-3.710589286287491,ProgramacionDestacadaAgendaCultura,Todos
11880264,MINDFULNESS,GRATUITO,"M,X",2023-10-04T00:00:00.0,2023-10-18T23:59:00.0,19:00,"Sesiones de Mindfulness: 'Ejercicios practicos de Mindfulness. Ecuanimidad'. A cargo de Maite Castano, Psicologa. Miercoles 4 y 18 de octubre. Horario: de 19:00 a 20:30 horas. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3520f8c5bd835810VgnVCM2000001f4a900aRCRD,Centro Sociocultural Valverde (Fuencarral - El Pardo),,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f04c1e79ee71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,PLAZA ISLAS AZORES,,1,Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,40.49504564211655,-3.6880070256093758,ConferenciasColoquios,Todos
12103073,"Minions, el origen de Gru",GRATUITO,U,2023-11-05T00:00:00.0,2023-11-05T23:59:00.0,12:00,"Director: Balda, Ableson y del Val. Apta para todos los publicos y especialmente recomendada para la infancia. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=22e1eacd8acaa810VgnVCM2000001f4a900aRCRD,Centro Cultural Buero Vallejo (San Blas - Canillejas),,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE BOLTAnA,,27,San Blas-Canillejas,https://www.wikidata.org/entity/Q2001937,40.44477474902185,-3.6129105844633775,CineActividadesAudiovisuales,Ninos
12110229,Minions: El origen de Gru,GRATUITO,U,2023-10-06T00:00:00.0,2023-10-06T23:59:00.0,18:30,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a4231b1f65da810VgnVCM1000001d4a900aRCRD,Centro Cultural Meseta de Orcasitas (Usera),,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbd91e79ee71c010VgnVCM1000000b205a0aRCRD,PARTIALLY ACCESSIBLE,PLAZA ASOCIACION,,1,Usera,https://www.wikidata.org/entity/Q953368,40.36968950845358,-3.7081679144829076,CineActividadesAudiovisuales,Ninos
12097010,Miradas de Tanzania,GRATUITO,"L,M,X,J,V",2023-09-11T00:00:00.0,2023-10-05T23:59:00.0,08:30,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9626976fd3e8a810VgnVCM2000001f4a900aRCRD,Ana Maria Matute Municipal Public Library,https://www.wikidata.org/entity/Q70135254,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=628e3d0b5e71c010VgnVCM1000000b205a0aRCRD,"ACCESSIBLE,MAGNETIC LOOP",CALLE ISAAC ALBENIZ,,1,Carabanchel,https://www.wikidata.org/entity/Q1001991,40.39786734087938,-3.720088245008897,Exposiciones,Todos
11717104,Mirador Madrid,NO GRATUITO,"L,M,X,J,V,S,D",2021-04-06T00:00:00.0,2024-04-06T23:59:00.0,,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b7228d57b781810VgnVCM1000001d4a900aRCRD,CentroCentro,https://www.wikidata.org/entity/Q56426764,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,ACCESSIBLE,plaza de Cibeles,https://www.wikidata.org/entity/Q1537446,1,Retiro,https://www.wikidata.org/entity/Q2002296,40.419011767401095,-3.692206111679657,ActividadesCalleArteUrbano,Todos
12110138,MiraLookBooks,NO GRATUITO,"V,S,D",2023-10-06T00:00:00.0,2023-10-08T23:59:00.0,,Entrada libre hasta completar aforo  Enlace al programa completo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b80c31b1f65da810VgnVCM1000001d4a900aRCRD,Espacio Cultural Serreria Belga,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3c0f13cd18a0810VgnVCM1000001d4a900aRCRD,ACCESSIBLE,Calle Victor Lamas,https://www.wikidata.org/entity/Q5740784,15,Centro,https://www.wikidata.org/entity/Q1763376,40.4105673503608,-3.6937819843413373,RecitalesPresentacionesActosLiterarios,Todos
12110093,"Mis papas, Mis mamas",GRATUITO,"L,M,X,J,V,S,D",2023-10-10T00:00:00.0,2023-10-31T23:59:00.0,,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a90a738045da810VgnVCM1000001d4a900aRCRD,"Espacio Cultural Nunez de Balboa, 40 (Salamanca)",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aab225880cd6e710VgnVCM2000001f4a900aRCRD,ACCESSIBLE,Nunez de Balboa Street,https://www.wikidata.org/entity/Q28065000,40,Salamanca,https://www.wikidata.org/entity/Q1773521,40.426826159507435,-3.6825349481985135,Exposiciones,Todos
12104202,Mis Salones de Otono (1989-1996),GRATUITO,U,2023-11-17T00:00:00.0,2023-11-17T23:59:00.0,19:00,"Wifredo Rincon Garcia, Doctor en Historia del Arte por la Universidad de Zaragoza e investigador del Consejo Superior de Investigaciones Cientificas de Madrid, ex Presidente de la Asociacion Espanola de Pintores y Escultores. Un analisis de la decada en la que estuvo al frente de la organizacion y desarrollo del Salon de Otono, aportando su experiencia y conocimientos del mundo del arte y dinamizando un certamen base en la actividad artistica de Espana y de la entidad. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b9e3931d632ba810VgnVCM1000001d4a900aRCRD,Centro Cultural Casa de Vacas,https://www.wikidata.org/entity/Q108328073,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,Paseo de Colombia,https://www.wikidata.org/entity/Q24023155,1,Retiro,https://www.wikidata.org/entity/Q2002296,40.41906024374356,-3.6840615387926956,Exposiciones,Todos
12112806,"Miscelanea, tres miradas realistas",GRATUITO,"L,M,X,J,V,S",2023-10-04T00:00:00.0,2023-10-27T23:59:00.0,,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1e3c921f78ada810VgnVCM2000001f4a900aRCRD,Centro Cultural Dotacional Integrado Arganzuela,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9ea79262ef5d010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE CANARIAS,,17,Arganzuela,https://www.wikidata.org/entity/Q2000929,40.40242416544921,-3.6954440062549017,Exposiciones,Todos
12030146,Monet,NO GRATUITO,"L,M,X,J,V,S,D",2023-09-21T00:00:00.0,2024-02-25T23:59:00.0,,"Tarifas Entrada general:16 euros Entrada reducida: 14 euros - desempleo, diversidad funcional, acompanante de diversidad funcional, estudiante menor de 25, mayores de 65, carnet joven y carnet de familia numerosa. Debera presentarse acreditacion actualizada. Entrada gratuita: guias oficiales Madrid y ninos menores de 12 anos. Esta entrada se adquirira unicamente en la taquilla presencial. Debera presentarse acreditacion actualizada.  Entrada grupal: 13 euros por persona en grupo de adultos (a partir de 20 pax) 6 euros por persona en grupo escolar (infantil, primaria, secundaria y bachillerato)  Mas informacion:www.monetmadrid.com exposicionmonet@gmail.com",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3930271751b88810VgnVCM1000001d4a900aRCRD,CentroCentro,https://www.wikidata.org/entity/Q56426764,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,ACCESSIBLE,plaza de Cibeles,https://www.wikidata.org/entity/Q1537446,1,Retiro,https://www.wikidata.org/entity/Q2002296,40.41902261618159,-3.692188193693138,ProgramacionDestacadaAgendaCultura,Todos
11999257,Monologo: 'RUMOR DE OLAS',GRATUITO,U,2023-10-05T00:00:00.0,2023-10-05T23:59:00.0,19:00,"CONMEMORACIoN DiA DE LAS ESCRITORIAS Monologo. A cargo de Silvina Rodriguez. Espectaculo de narracion oral en honor a mujeres artistas que se enfrentaron a los condicionamientos de su epoca y rompieron esteriotipos: la poetisa y escritora Alfonsina Storni, la escritora Clarice Lispector, la pintora Frida Kahlo y la actriz y directora Margarita Xirgu. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=826b8489c3db7810VgnVCM1000001d4a900aRCRD,Centro Sociocultural Valverde (Fuencarral - El Pardo),,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f04c1e79ee71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,PLAZA ISLAS AZORES,,1,Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,40.49504564211655,-3.6880070256093758,TeatroPerformance/ComediaMonologo,Todos
12116078,Monster house (2006),GRATUITO,U,2023-10-22T00:00:00.0,2023-10-22T23:59:00.0,12:00,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8fba3615120ea810VgnVCM2000001f4a900aRCRD,Centro Sociocultural Oporto (Carabanchel),,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=357a1e79ee71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,AVENIDA OPORTO,,78,Carabanchel,https://www.wikidata.org/entity/Q1001991,40.38684744124125,-3.727740326743959,CineActividadesAudiovisuales,Todos
12120869,Muestra de libros de artista,GRATUITO,"L,M,X,J,V",2023-10-10T00:00:00.0,2023-11-10T23:59:00.0,08:30,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f84bf514d86fa810VgnVCM1000001d4a900aRCRD,Biblioteca Publica Municipal - Manuel Vazquez Montalban,https://www.wikidata.org/entity/Q85697940,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b5ca89e2c9e5d010VgnVCM1000000b205a0aRCRD,"ACCESSIBLE,MAGNETIC LOOP","Calle de Francos Rodriguez, Madrid",https://www.wikidata.org/entity/Q26810988,67,Tetuan,https://www.wikidata.org/entity/Q1773540,40.45749513485957,-3.710539712535917,Exposiciones,Todos
12062482,Muestra de Videoarte AVAM 2023,NO GRATUITO,"L,M,X,J,V,S,D",2023-10-07T00:00:00.0,2023-10-08T23:59:00.0,,Acceso libre hasta completar aforo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=89e8b3a602879810VgnVCM1000001d4a900aRCRD,Matadero Madrid,https://www.wikidata.org/entity/Q4043800,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,ACCESSIBLE,Legazpi,https://www.wikidata.org/entity/Q5547886,8,Arganzuela,https://www.wikidata.org/entity/Q2000929,40.39130985242181,-3.6958028442054074,Cultural,Todos
