PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
11187846;"Sala de estudio Centro Cultural San Juan Bautista (Ciudad Lineal)";"";"De lunes a viernes, de 9 a 21 horas. Julio y Semana San Isidro, de lunes a viernes, de 9 a 14 horas.";"Puestos de lectura: 10. Se trata de un aula que se utiliza cuando no hay talleres, durante julio, septiembre y Semana Santa. Zona wifi";"Metro: Avenida de la Paz (línea 4)  Bus: 53, 11, 79, 122";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e10cd76f718a2710VgnVCM1000001d4a900aRCRD";"SAN NEMESIO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28043";"6";"SAN JUAN BAUTISTA";"15";"CIUDAD LINEAL";"444202";"4478162";"40.45224710166";"-3.658029027767765";"914 157 705";"";"";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
4812338;"Sala de estudio Centro Dotacional Integrado de Arganzuela";"";"De lunes a sábado, de 9 a 21 horas. Cerrado agosto y festivos.  Cerrado: 15 mayo, 6, 8, 24, 25, 26 y 31 diciembre, 1 y 6 enero.";"Puestos de lectura (aforo máximo): 152 personas. Zona wifi.";"Metro: Palos de la Frontera (línea 3)  Bus: 19, 247, 45, 47, 8, 86, 55, 6, E1, 59, 85  Cercanías RENFE: Delicias (líneas C1, C7, C10)  Bicimad: Estación 120 (calle Palos de la Frontera, 40)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=217024521f048110VgnVCM1000000b205a0aRCRD";"CANARIAS";"CALLE";"V";"17";"";"";"";"Ubicada en el Centro Dotacional Integrado Arganzuela";"MADRID";"MADRID";"28045";"6";"PALOS DE MOGUER";"2";"ARGANZUELA";"440979";"4472617";"40.40207279862862";"-3.6955325387824014";"915 063 610";"";"cdiarganzuela@madrid.es";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
4815363;"Sala de estudio Centro Juvenil El Sitio de mi Recreo (Villa de Vallecas)";"Edad de 14 a 30 años.";"Consultar telefonicamente";"";"Metro: Villa de Vallecas (línea 1) Bus: 58";"Puestos de lectura: 40";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=af2192cfd9558110VgnVCM1000000b205a0aRCRD";"REAL DE ARGANDA";"CALLE";"V";"39";"";"";"";"";"MADRID";"MADRID";"28031";"2";"SANTA EUGENIA";"18";"VILLA DE VALLECAS";"447634";"4470066";"40.37953682427198";"-3.616901585603186";"913 052 448";"";"";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
11187831;"Sala de estudio Centro Sociocultural Ciudad Lineal (Ciudad Lineal)";"";"Lunes a viernes de 9 a 13:45 y de 14:15 a 20:30 horas. Julio: de lunes a viernes, de 9 a 13:30 horas.";"Puestos de lectura: 12 Zona wifi";"Bus: 110, 113, 210, 15, 28";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a179d76f718a2710VgnVCM1000001d4a900aRCRD";"POETA BLAS DE OTERO";"CALLE";"V";"81";"";"";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444717";"4474895";"40.42285715768873";"-3.651680076113881";"917 817 494";"";"";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
10510680;"Sala de estudio Centro Sociocultural El Greco (Latina)";"";"Horario de verano:    Cerrado del 1 al 25 de agosto.   Julio, agosto y septiembre, de 9 a 21 horas.   En horario de funcionamiento del centro:  Lunes a Viernes de 9 a 21:30 horas. Sábados de 9 a 13:30 horas.";"Puestos de lectura: 59. Zona WIFI.";"Metro de Madrid. Línea 6, estación Lucero y línea 10, estación Batán. Autobuses de la EMT. Líneas: 33, 36, 39 y 65.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bbad79e15d7ee510VgnVCM2000001f4a900aRCRD";"EL GRECO";"CALLE";"V";"29";"";"";"";"";"MADRID";"MADRID";"28024";"7";"LAS AGUILAS";"10";"LATINA";"433786";"4470559";"40.382992678408066";"-3.7800773802118117";"914 793 261 / 914 793 150";"";"";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
4815051;"Sala de estudio Centro Sociocultural Moratalaz";"";"Lunes a viernes, de 9 a 13:50 y de 15:05 a 20:50 horas.  Sábados, de 10 a 13:50 y de 16 a 21:50 horas. Domingos, de 10 a 13:50 y de 16:30 a 20:20 horas. Festivos de 10 a 13:50 horas. Julio: lunes a viernes, de 9 a 13:50 y de 15:05 a 20:50 horas. Sábados, de 16 a 21:50 horas. Domingos y festivos, cerrado. Agosto:  lunes a viernes, de 9 a 13:50 y de 15:05 a 20:50 horas. Sábados, domingos y festivos, cerrado.";"Puestos de lectura: 80 (reducido 39) Zona wifi.";"Metro: Pavones (línea 9)  Bus: 142, 144, 8, 20, 32, 140";"";"1,5";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=32c2b51383558110VgnVCM1000000b205a0aRCRD";"FUENTE CARRANTONA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28030";"1";"PAVONES";"14";"MORATALAZ";"445953";"4472221";"40.39883403330691";"-3.636898142855895";"915 880 459";"";"";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
8026323;"Sala de estudio Centro Sociocultural Siena (Ciudad Lineal)";"";"De 9 a 21 horas.";"Puestos de lectura: 24 Zona wifi";"Metro: Quintana (línea 5)  Bus: 21, 38";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4e458caf0f1d410VgnVCM1000000b205a0aRCRD";"SIENA";"CALLE";"V";"52";"";"";"";"";"MADRID";"MADRID";"28027";"3";"QUINTANA";"15";"CIUDAD LINEAL";"444709";"4476040";"40.433168908505294";"-3.651871341017642";"914 039 011";"";"cscsiena@madrid.es";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
4814996;"Sala de estudio Centro Sociocultural Talleres de Creatividad (Puente de Vallecas)";"";"Jueves y viernes, de 13:30 a 17 horas.";"";"Metro: Nueva Numancia, Portazgo (línea 1)  Bus: 111, 24, 310";"Puestos de lectura: 22 Zona wifi.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ada6f5fea2558110VgnVCM1000000b205a0aRCRD";"SIERRA CARBONERA";"CALLE";"V";"74";"";"";"";"";"MADRID";"MADRID";"28053";"2";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"443532";"4471268";"40.39010138870244";"-3.6653235716960015";"917 570 189 / 917 570 240";"";"ctcepvallecas@madrid.es";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
5709413;"Sala de estudio Centro cultural El Torito (Moratalaz)";"";"Lunes a viernes, de 9 a 13:30 y de 15:30 a 21:30 horas. Sábados, de 9 a 13:30 y de 16:30 a 21:30.  Julio, de lunes a viernes, 9 a 13:30 y de 17 a 19:30 horas. Septiembre, de lunes a viernes de 9 a 13:30 y de 16:30 a 21:30 horas. Sábados de 10 a 13:30 y de 16:30 a 21:30. Agosto cerrado.";"";"Metro: Artilleros (línea 9)  Bus: 32";"Puestos de lectura: 21 Zona wifi";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3874efd1977f8210VgnVCM1000000b205a0aRCRD";"MORATALAZ";"AVENIDA";"V";"130";"";"";"";"";"MADRID";"MADRID";"28030";"6";"VINATEROS";"14";"MORATALAZ";"445141";"4473033";"40.40609591857167";"-3.646536107063507";"913 287 385";"";"";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
8000760;"Sala de estudio Centro cultural Lope de Vega (Puente de Vallecas)";"";"De 9 a 21:30 horas.";"Puestos de lectura: 44 Zona wifi";"Bus: 102, 24.  Cercanías Renfe: Asamblea de Madrid-Entrevías (línea C2).";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a190e189b66dc410VgnVCM2000000c205a0aRCRD";"CONCEJO DE TEVERGA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28053";"1";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"442974";"4470850";"40.386296991431074";"-3.671858416387963";"917 570 580";"";"cclopedevega@madrid.es";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
4816516;"Sala de estudio Centro cultural Quinta del Berro - Rafael Altamira (Salamanca)";"";"De 1 octubre a 30 junio: Lunes a viernes, de 9 a 21:30 horas. Sábado, de 9:30 a 21:30 horas. Domingo, de 10:30 a 20:30 horas. Septiembre: Lunes a domingo, de 10:30 a 19:30 horas.";"";"Bus: 15, 28, 71";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1947371b6e958110VgnVCM1000000b205a0aRCRD";"ENRIQUE D'ALMONTE";"CALLE";"V";"1";"";"";"";"ubicada en el Centro Cultural Quinta del Berro";"MADRID";"MADRID";"28028";"3";"FUENTE DEL BERRO";"4";"SALAMANCA";"443760";"4474815";"40.42206608753629";"-3.662956288628484";"";"";"";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
4814317;"Sala de estudio Centro sociocultural Cánovas del Castillo (Usera)";"";"De lunes a viernes de 9 a 14 y de 15 a 21:30 horas. Sábados de 9 a 14 horas.";"Puestos de lectura: 27 Zona wifi";"Metro: Almendrales (línea 3)  Bus: 6, 78, 23, 123";"";"1,4";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b10c750b1c058110VgnVCM2000000c205a0aRCRD";"JULIO AGUIRRE";"CALLE";"V";"10";"";"";"";"y 12";"MADRID";"MADRID";"28026";"4";"ALMENDRALES";"12";"USERA";"440579";"4470866";"40.38627312379031";"-3.700074755609488";"915 005 489";"";"canovascastillocs@madrid.es";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
8071924;"Sala de estudio Ciudad Pegaso (San Blas - Canillejas)";"";"Lunes a domingo, de 9:30 a 14:30 y de 16:30 a 21:30 horas.";"Puestos de lectura: 50 Zona wifi";"Bus: 77";"Puestos de lectura: 50 Zona wifi";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=df3576e159ead410VgnVCM1000000b205a0aRCRD";"SEPTIMA";"AVENIDA";"V";"11";"";"";"";"";"MADRID";"MADRID";"28022";"6";"REJAS";"20";"SAN BLAS-CANILLEJAS";"449281";"4477704";"40.44844757572015";"-3.598099871155595";"917 415 852";"";"cccpegaso@madrid.es";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
11875008;"Sala de estudio Corín Tellado  (Moncloa-Aravaca)";"";"De lunes a domingo, de 9 a 21 horas. Bibliored, de lunes a viernes, de 13:30 a 20 horas.";"Puestos de lectura: 50";"Bus: 41, 75";"Zona wifi";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=97903bb468515810VgnVCM1000001d4a900aRCRD";"SANTA POLA";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28008";"1";"CASA DE CAMPO";"9";"MONCLOA-ARAVACA";"437516";"4475994";"40.432243310641894";"-3.7366613378902462";"915 487 772";"";"ccadiaz@madrid.es";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
4815414;"Sala de estudio El Madroño (Vicálvaro)";"";"Sábados, domingos y festivos de 9 a 14 y de 16 a 19:45 horas.  Cerrada los días festivos de Navidad y Reyes.";"Puestos de lectura: 30 Zona wifi";"Metro: Vicálvaro (línea 9)  Bus: 130, 100";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=62c0c0e48a558110VgnVCM1000000b205a0aRCRD";"VILLARDONDIEGO";"CALLE";"V";"36";"";"";"";"";"MADRID";"MADRID";"28032";"1";"CASCO H.VICALVARO";"19";"VICALVARO";"448357";"4472920";"40.40529229274289";"-3.6086152959929514";"917 753 140";"";"ccelmadrono@madrid.es";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
5753713;"Sala de estudio Fernando Lázaro Carreter (Carabanchel)";"";"Lunes a viernes, de 9 a 21 horas. Sábados, de 10 a 13:30 y de 16:30 a 21 horas. Domingos, de 10:30 a 14:30 horas. Festivos y agosto cerrado.";"Puestos de lectura: 25 Zona wifi";"Bus: 116  Metro: Marqués de Vadillo (línea 5), Plaza Elíptica (línea 6 y 11)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b0bb1c35f67a9210VgnVCM1000000b205a0aRCRD";"VERDAD";"CALLE";"V";"29";"";"";"";"";"MADRID";"MADRID";"28019";"2";"OPAÑEL";"11";"CARABANCHEL";"439136";"4471474";"40.39164343238081";"-3.717140510927299";"914 690 895";"";"";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
5753557;"Sala de estudio Fernando Vizcaíno Casas (Chamberí)";"";"Lunes a domingo, de 8:30 a 21:30 horas. Abierta todos los días, excepto 1 y 6 enero y 25 diciembre.";"Puestos de lectura: 170 Zona wifi";"Metro: Moncloa (líneas 3, 6) , Quevedo (línea 2)  Bus: 2, 16, 61  Bicimad: 127 (calle Fernando el Católico, 19)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=08a9964bd47a9210VgnVCM1000000b205a0aRCRD";"BLASCO DE GARAY";"CALLE";"V";"38";"";"";"";"";"MADRID";"MADRID";"28015";"2";"ARAPILES";"7";"CHAMBERI";"439652";"4476078";"40.43315623845001";"-3.7114971034427264";"913 094 237";"";"";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
6924985;"Sala de estudio Francisco José González Tejera (Hortaleza)";"";"Horario habitual: de lunes a domingos y festivos, de 9 a 22 horas.";"Puestos de lectura: 45 plazas. Wifi.";"Metro: Parque de Santa María (línea 4)  Bus: 107, 9";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd6f094110a5e310VgnVCM1000000b205a0aRCRD";"SANTA VIRGILIA";"CALLE";"V";"15";"";"";"";"ubicada en el Centro Cultural Hortaleza";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"445577";"4480884";"40.47685971480448";"-3.6420589279590887";"913 821 493";"";"";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
8071938;"Sala de estudio José Luis López Vázquez (San Blas - Canillejas)";"";"Lunes a domingo, de 9 a 13:30 y de 15 a 20:30 horas.";"Puestos de lectura: 152 Zona wifi";"Bus: 167, 77";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9db676e159ead410VgnVCM1000000b205a0aRCRD";"FEBRERO";"CALLE";"V";"4";"En la 2ª Planta del edificio";"";"";"";"MADRID";"MADRID";"28022";"6";"REJAS";"20";"SAN BLAS-CANILLEJAS";"451431";"4477510";"40.446826729909155";"-3.5727382893523254";"913 293 900";"";"ccjllopezvazquez@madrid.es";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
